$GPGGA,200946.00,4112.56008,N,07348.24908,W,1,05,2.14,157.4,M,-34.2,M,,*68
$GPGGA,200947.00,4112.56015,N,07348.24906,W,1,05,2.14,157.5,M,-34.2,M,,*6A
$GPGGA,200948.00,4112.56011,N,07348.24905,W,1,05,2.14,157.5,M,-34.2,M,,*62
$GPGGA,200949.00,4112.55998,N,07348.24898,W,1,05,2.14,157.4,M,-34.2,M,,*6C
$GPGGA,200950.00,4112.56001,N,07348.24903,W,1,05,2.14,157.4,M,-34.2,M,,*6D
$GPGGA,200951.00,4112.56001,N,07348.24903,W,1,05,2.14,157.5,M,-34.2,M,,*6D
$GPGGA,200952.00,4112.56003,N,07348.24903,W,1,05,2.14,157.8,M,-34.2,M,,*61
$GPGGA,200953.00,4112.56002,N,07348.24905,W,1,05,2.14,157.9,M,-34.2,M,,*66
$GPGGA,200954.00,4112.56002,N,07348.24905,W,1,05,2.14,158.3,M,-34.2,M,,*64
$GPGGA,200955.00,4112.56003,N,07348.24907,W,1,05,2.14,158.6,M,-34.2,M,,*63
$GPGGA,200956.00,4112.56004,N,07348.24907,W,1,05,2.14,159.0,M,-34.2,M,,*60
$GPGGA,200957.00,4112.55998,N,07348.24907,W,1,05,2.14,159.1,M,-34.2,M,,*6F
$GPGGA,200958.00,4112.55998,N,07348.24907,W,1,05,2.14,159.5,M,-34.2,M,,*64
$GPGGA,200959.00,4112.56002,N,07348.24908,W,1,05,2.14,159.6,M,-34.2,M,,*60
$GPGGA,201000.00,4112.56016,N,07348.24913,W,1,05,2.14,159.4,M,-34.2,M,,*69
$GPGGA,201001.00,4112.56026,N,07348.24915,W,1,05,2.14,159.4,M,-34.2,M,,*6D
$GPGGA,201002.00,4112.56039,N,07348.24918,W,1,05,2.15,159.4,M,-34.2,M,,*6C
$GPGGA,201003.00,4112.56051,N,07348.24924,W,1,05,2.15,159.3,M,-34.2,M,,*6B
$GPGGA,201004.00,4112.56067,N,07348.24927,W,1,05,2.15,159.1,M,-34.2,M,,*68
$GPGGA,201005.00,4112.56063,N,07348.24928,W,1,05,2.15,158.8,M,-34.2,M,,*6A
$GPGGA,201006.00,4112.56079,N,07348.24935,W,1,05,2.15,158.7,M,-34.2,M,,*61
$GPGGA,201007.00,4112.56085,N,07348.24936,W,1,05,2.15,158.5,M,-34.2,M,,*62
$GPGGA,201008.00,4112.56095,N,07348.24939,W,1,05,2.15,158.5,M,-34.2,M,,*63
$GPGGA,201009.00,4112.56111,N,07348.24952,W,1,05,2.15,158.4,M,-34.2,M,,*63
$GPGGA,201010.00,4112.56131,N,07348.24964,W,1,05,2.15,158.5,M,-34.2,M,,*6D
$GPGGA,201011.00,4112.56135,N,07348.24966,W,1,05,2.15,158.5,M,-34.2,M,,*6A
$GPGGA,201012.00,4112.56136,N,07348.24965,W,1,05,2.15,158.4,M,-34.2,M,,*68
$GPGGA,201013.00,4112.56126,N,07348.24955,W,1,05,2.15,158.5,M,-34.2,M,,*6A
$GPGGA,201014.00,4112.56140,N,07348.24959,W,1,05,2.15,158.3,M,-34.2,M,,*67
$GPGGA,201015.00,4112.56137,N,07348.24953,W,1,05,2.15,158.3,M,-34.2,M,,*6C
$GPGGA,201016.00,4112.56172,N,07348.24976,W,1,05,2.15,158.2,M,-34.2,M,,*68
$GPGGA,201017.00,4112.56166,N,07348.24973,W,1,05,2.15,158.0,M,-34.2,M,,*6B
$GPGGA,201018.00,4112.56167,N,07348.24974,W,1,05,2.15,158.1,M,-34.2,M,,*63
$GPGGA,201019.00,4112.56170,N,07348.24973,W,1,05,2.15,158.2,M,-34.2,M,,*60
$GPGGA,201020.00,4112.56170,N,07348.24971,W,1,05,2.15,158.5,M,-34.2,M,,*6F
$GPGGA,201021.00,4112.56170,N,07348.24965,W,1,05,2.15,158.9,M,-34.2,M,,*67
$GPGGA,201022.00,4112.56160,N,07348.24952,W,1,05,2.15,158.8,M,-34.2,M,,*60
$GPGGA,201023.00,4112.56158,N,07348.24945,W,1,05,2.15,158.7,M,-34.2,M,,*63
$GPGGA,201024.00,4112.56155,N,07348.24937,W,1,05,2.15,158.8,M,-34.2,M,,*63
$GPGGA,201025.00,4112.56167,N,07348.24943,W,1,05,2.15,159.0,M,-34.2,M,,*69
$GPGGA,201026.00,4112.56166,N,07348.24932,W,1,05,2.15,159.2,M,-34.2,M,,*6F
$GPGGA,201027.00,4112.56165,N,07348.24930,W,1,05,2.15,159.3,M,-34.2,M,,*6E
$GPGGA,201028.00,4112.56154,N,07348.24918,W,1,05,2.15,159.4,M,-34.2,M,,*6E
$GPGGA,201029.00,4112.56172,N,07348.24934,W,1,05,2.15,159.5,M,-34.2,M,,*64
$GPGGA,201030.00,4112.56169,N,07348.24929,W,1,05,2.15,159.6,M,-34.2,M,,*69
$GPGGA,201031.00,4112.56173,N,07348.24935,W,1,05,2.15,159.8,M,-34.2,M,,*60
$GPGGA,201032.00,4112.56170,N,07348.24932,W,1,05,2.15,159.9,M,-34.2,M,,*66
$GPGGA,201033.00,4112.56161,N,07348.24921,W,1,05,2.15,160.0,M,-34.2,M,,*66
$GPGGA,201034.00,4112.56136,N,07348.24893,W,1,05,2.15,160.0,M,-34.2,M,,*6B
$GPGGA,201035.00,4112.56138,N,07348.24900,W,1,05,2.15,160.2,M,-34.2,M,,*6D
$GPGGA,201036.00,4112.56148,N,07348.24906,W,1,05,2.15,160.3,M,-34.2,M,,*6E
$GPGGA,201037.00,4112.56156,N,07348.24919,W,1,05,2.15,160.4,M,-34.2,M,,*69
$GPGGA,201038.00,4112.56150,N,07348.24921,W,1,05,2.15,160.7,M,-34.2,M,,*68
$GPGGA,201039.00,4112.56156,N,07348.24929,W,1,05,2.15,160.9,M,-34.2,M,,*69
$GPGGA,201040.00,4112.56151,N,07348.24928,W,1,05,2.15,161.1,M,-34.2,M,,*68
$GPGGA,201041.00,4112.56140,N,07348.24922,W,1,05,2.15,161.3,M,-34.2,M,,*61
$GPGGA,201042.00,4112.56126,N,07348.24917,W,1,05,2.15,161.7,M,-34.2,M,,*60
$GPGGA,201043.00,4112.56130,N,07348.24918,W,1,05,2.15,161.6,M,-34.2,M,,*68
$GPGGA,201044.00,4112.56118,N,07348.24910,W,1,05,2.15,161.6,M,-34.2,M,,*6D
$GPGGA,201045.00,4112.56092,N,07348.24897,W,1,05,2.15,161.7,M,-34.2,M,,*60
$GPGGA,201046.00,4112.56075,N,07348.24891,W,1,05,2.15,161.7,M,-34.2,M,,*6C
$GPGGA,201047.00,4112.56068,N,07348.24890,W,1,05,2.15,161.9,M,-34.2,M,,*6E
$GPGGA,201048.00,4112.56092,N,07348.24899,W,1,05,2.15,161.9,M,-34.2,M,,*6D
$GPGGA,201049.00,4112.56100,N,07348.24908,W,1,05,2.16,162.0,M,-34.2,M,,*66
$GPGGA,201050.00,4112.56123,N,07348.24927,W,1,05,2.16,162.3,M,-34.2,M,,*61
$GPGGA,201051.00,4112.56143,N,07348.24942,W,1,05,2.16,162.5,M,-34.2,M,,*63
$GPGGA,201052.00,4112.56156,N,07348.24949,W,1,05,2.16,162.7,M,-34.2,M,,*6D
$GPGGA,201053.00,4112.56146,N,07348.24945,W,1,05,2.16,162.8,M,-34.2,M,,*6E
$GPGGA,201054.00,4112.56147,N,07348.24950,W,1,05,2.16,162.8,M,-34.2,M,,*6C
$GPGGA,201055.00,4112.56146,N,07348.24953,W,1,05,2.16,162.8,M,-34.2,M,,*6F
$GPGGA,201056.00,4112.56162,N,07348.24963,W,1,05,2.16,162.9,M,-34.2,M,,*68
$GPGGA,201057.00,4112.56160,N,07348.24966,W,1,05,2.16,163.0,M,-34.2,M,,*66
$GPGGA,201058.00,4112.56152,N,07348.24960,W,1,05,2.16,162.8,M,-34.2,M,,*67
$GPGGA,201059.00,4112.56171,N,07348.24977,W,1,05,2.16,162.6,M,-34.2,M,,*6F
$GPGGA,201100.00,4112.56182,N,07348.24986,W,1,05,2.16,162.4,M,-34.2,M,,*62
$GPGGA,201101.00,4112.56185,N,07348.24986,W,1,05,2.16,162.6,M,-34.2,M,,*66
$GPGGA,201102.00,4112.56181,N,07348.24984,W,1,05,2.16,162.6,M,-34.2,M,,*63
$GPGGA,201103.00,4112.56206,N,07348.24999,W,1,05,2.16,162.8,M,-34.2,M,,*6C
$GPGGA,201104.00,4112.56197,N,07348.24992,W,1,05,2.16,162.9,M,-34.2,M,,*6A
$GPGGA,201105.00,4112.56183,N,07348.24986,W,1,05,2.16,163.0,M,-34.2,M,,*63
$GPGGA,201106.00,4112.56144,N,07348.24970,W,1,05,2.16,162.8,M,-34.2,M,,*6B
$GPGGA,201107.00,4112.56163,N,07348.24983,W,1,05,2.16,162.7,M,-34.2,M,,*6C
$GPGGA,201108.00,4112.56155,N,07348.24986,W,1,05,2.16,162.7,M,-34.2,M,,*63
$GPGGA,201109.00,4112.56147,N,07348.24987,W,1,05,2.16,162.7,M,-34.2,M,,*60
$GPGGA,201110.00,4112.56141,N,07348.24981,W,1,05,2.16,162.6,M,-34.2,M,,*69
$GPGGA,201111.00,4112.56121,N,07348.24968,W,1,05,2.16,162.5,M,-34.2,M,,*6A
$GPGGA,201112.00,4112.56115,N,07348.24971,W,1,05,2.16,162.4,M,-34.2,M,,*67
$GPGGA,201113.00,4112.56105,N,07348.24965,W,1,05,2.16,162.3,M,-34.2,M,,*65
$GPGGA,201114.00,4112.56092,N,07348.24961,W,1,05,2.16,162.2,M,-34.2,M,,*68
$GPGGA,201115.00,4112.56079,N,07348.24955,W,1,05,2.16,162.2,M,-34.2,M,,*6B
$GPGGA,201116.00,4112.56073,N,07348.24957,W,1,05,2.16,162.3,M,-34.2,M,,*61
$GPGGA,201117.00,4112.56089,N,07348.24981,W,1,05,2.16,162.5,M,-34.2,M,,*68
$GPGGA,201118.00,4112.56068,N,07348.24963,W,1,05,2.16,162.2,M,-34.2,M,,*63
$GPGGA,201119.00,4112.56066,N,07348.24967,W,1,05,2.16,162.0,M,-34.2,M,,*6A
$GPGGA,201120.00,4112.56057,N,07348.24961,W,1,05,2.16,161.8,M,-34.2,M,,*6F
$GPGGA,201121.00,4112.56056,N,07348.24961,W,1,05,2.16,161.7,M,-34.2,M,,*60
$GPGGA,201122.00,4112.56047,N,07348.24959,W,1,05,2.16,161.6,M,-34.2,M,,*69
$GPGGA,201123.00,4112.56040,N,07348.24954,W,1,05,2.16,161.4,M,-34.2,M,,*60
$GPGGA,201124.00,4112.56043,N,07348.24958,W,1,05,2.16,161.3,M,-34.2,M,,*6F
$GPGGA,201125.00,4112.56046,N,07348.24967,W,1,05,2.16,161.4,M,-34.2,M,,*60
$GPGGA,201126.00,4112.56049,N,07348.24975,W,1,05,2.16,161.5,M,-34.2,M,,*6E
$GPGGA,201127.00,4112.56055,N,07348.24973,W,1,05,2.16,161.4,M,-34.2,M,,*65
$GPGGA,201128.00,4112.56052,N,07348.24971,W,1,05,2.16,161.4,M,-34.2,M,,*6F
$GPGGA,201129.00,4112.56053,N,07348.24968,W,1,05,2.16,161.4,M,-34.2,M,,*67
$GPGGA,201130.00,4112.56066,N,07348.24973,W,1,05,2.16,160.9,M,-34.2,M,,*6F
$GPGGA,201131.00,4112.56067,N,07348.24974,W,1,05,2.16,160.8,M,-34.2,M,,*69
$GPGGA,201132.00,4112.56076,N,07348.24983,W,1,05,2.16,160.8,M,-34.2,M,,*62
$GPGGA,201133.00,4112.56072,N,07348.24979,W,1,05,2.16,160.8,M,-34.2,M,,*62
$GPGGA,201134.00,4112.56076,N,07348.24983,W,1,05,2.17,160.8,M,-34.2,M,,*65
$GPGGA,201135.00,4112.56078,N,07348.24992,W,1,05,2.17,160.9,M,-34.2,M,,*6B
$GPGGA,201136.00,4112.56074,N,07348.24991,W,1,05,2.17,160.8,M,-34.2,M,,*66
$GPGGA,201137.00,4112.56078,N,07348.24994,W,1,05,2.17,160.7,M,-34.2,M,,*61
$GPGGA,201138.00,4112.56086,N,07348.25001,W,1,05,2.17,160.6,M,-34.2,M,,*6A
$GPGGA,201139.00,4112.56093,N,07348.24998,W,1,05,2.17,160.5,M,-34.2,M,,*64
$GPGGA,201140.00,4112.56099,N,07348.25003,W,1,05,2.17,160.5,M,-34.2,M,,*6A
$GPGGA,201141.00,4112.56102,N,07348.25005,W,1,05,2.17,160.3,M,-34.2,M,,*68
$GPGGA,201142.00,4112.56107,N,07348.25004,W,1,05,2.17,160.2,M,-34.2,M,,*6E
$GPGGA,201143.00,4112.56115,N,07348.25005,W,1,05,2.17,160.1,M,-34.2,M,,*6E
$GPGGA,201144.00,4112.56123,N,07348.25008,W,1,05,2.17,160.1,M,-34.2,M,,*61
$GPGGA,201145.00,4112.56134,N,07348.25015,W,1,05,2.17,159.7,M,-34.2,M,,*66
$GPGGA,201146.00,4112.56147,N,07348.25018,W,1,05,2.17,159.5,M,-34.2,M,,*6E
$GPGGA,201147.00,4112.56146,N,07348.25017,W,1,05,2.17,159.4,M,-34.2,M,,*60
$GPGGA,201148.00,4112.56143,N,07348.25019,W,1,05,2.17,159.4,M,-34.2,M,,*64
$GPGGA,201149.00,4112.56141,N,07348.25027,W,1,05,2.17,159.3,M,-34.2,M,,*6D
$GPGGA,201150.00,4112.56138,N,07348.25025,W,1,05,2.17,159.4,M,-34.2,M,,*6E
$GPGGA,201151.00,4112.56137,N,07348.25027,W,1,05,2.17,159.2,M,-34.2,M,,*64
$GPGGA,201152.00,4112.56131,N,07348.25023,W,1,05,2.17,159.3,M,-34.2,M,,*64
$GPGGA,201153.00,4112.56170,N,07348.25053,W,1,05,2.17,159.1,M,-34.2,M,,*65
$GPGGA,201154.00,4112.56179,N,07348.25061,W,1,05,2.17,159.2,M,-34.2,M,,*69
$GPGGA,201155.00,4112.56185,N,07348.25059,W,1,05,2.17,159.0,M,-34.2,M,,*62
$GPGGA,201156.00,4112.56190,N,07348.25062,W,1,05,2.17,159.0,M,-34.2,M,,*6D
$GPGGA,201157.00,4112.56174,N,07348.25051,W,1,05,2.17,159.1,M,-34.2,M,,*67
$GPGGA,201158.00,4112.56154,N,07348.25037,W,1,05,2.17,159.1,M,-34.2,M,,*6A
$GPGGA,201159.00,4112.56154,N,07348.25037,W,1,05,2.17,159.0,M,-34.2,M,,*6A
$GPGGA,201200.00,4112.56141,N,07348.25029,W,1,05,2.17,159.0,M,-34.2,M,,*6E
$GPGGA,201201.00,4112.56156,N,07348.25038,W,1,05,2.17,159.0,M,-34.2,M,,*69
$GPGGA,201202.00,4112.56154,N,07348.25042,W,1,05,2.17,158.9,M,-34.2,M,,*6D
$GPGGA,201203.00,4112.56150,N,07348.25042,W,1,05,2.17,158.9,M,-34.2,M,,*68
$GPGGA,201204.00,4112.56150,N,07348.25043,W,1,05,2.17,158.7,M,-34.2,M,,*60
$GPGGA,201205.00,4112.56138,N,07348.25034,W,1,05,2.17,158.7,M,-34.2,M,,*6F
$GPGGA,201206.00,4112.56136,N,07348.25036,W,1,05,2.17,158.6,M,-34.2,M,,*61
$GPGGA,201207.00,4112.56121,N,07348.25032,W,1,05,2.17,158.7,M,-34.2,M,,*63
$GPGGA,201208.00,4112.56117,N,07348.25031,W,1,05,2.17,158.5,M,-34.2,M,,*68
$GPGGA,201209.00,4112.56096,N,07348.25023,W,1,05,2.17,158.6,M,-34.2,M,,*61
$GPGGA,201210.00,4112.56088,N,07348.25021,W,1,05,2.17,158.4,M,-34.2,M,,*66
$GPGGA,201211.00,4112.56080,N,07348.25017,W,1,05,2.17,158.3,M,-34.2,M,,*6D
$GPGGA,201212.00,4112.56075,N,07348.25017,W,1,05,2.17,158.2,M,-34.2,M,,*65
